Year,Sex,CAUSE_OF_DEATH,UNIT_MEASURE,Value
2011,Both sexes,factors_influencing_health_status,Number,1
2011,Both sexes,unknown,Number,695
2011,Both sexes,total,Number,35028
2011,M,infectious_and_parasitic,Number,192
2011,M,neoplasms,Number,4316
2011,M,diseases_of_the_blood,Number,20
2011,M,endocrine_metabolic_and_nutritional,Number,761
2011,M,mental_and_behavioural_disorders,Number,89
2011,M,diseases_of_the_nervous,Number,213
2011,M,diseases_of_the_circulatory,Number,8542
2011,M,diseases_of_the_respiratory,Number,725
2011,M,diseases_of_the_digestive,Number,543
2011,M,diseases_of_the_skin,Number,2
2011,M,diseases_of_the_musculoskeletal,Number,12
2011,M,diseases_of_the_genitourinary,Number,302
2011,M,certain_conditions_originating,Number,67
2011,M,congenital_malformations_deformations,Number,30
2011,M,symptoms_signs_and_abnormal,Number,829
2011,M,injuries_poisoning_and_consequences,Number,930
2011,M,external_causes_of_mortality,Number,13
2011,M,factors_influencing_health_status,Number,1
2011,M,unknown,Number,378
2011,M,total,Number,17965
2011,F,infectious_and_parasitic,Number,106
2011,F,neoplasms,Number,2898
2011,F,diseases_of_the_blood,Number,39
2011,F,endocrine_metabolic_and_nutritional,Number,1179
2011,F,mental_and_behavioural_disorders,Number,72
2011,F,diseases_of_the_nervous,Number,197
2011,F,diseases_of_the_circulatory,Number,9926
2011,F,diseases_of_the_respiratory,Number,556
2011,F,diseases_of_the_digestive,Number,331
2011,F,diseases_of_the_skin,Number,10
2011,F,diseases_of_the_musculoskeletal,Number,33
2011,F,diseases_of_the_genitourinary,Number,249
2011,F,pregnancy_childbirth_and_the,Number,2
2011,F,certain_conditions_originating,Number,51
2011,F,congenital_malformations_deformations,Number,28
2011,F,symptoms_signs_and_abnormal,Number,836
2011,F,injuries_poisoning_and_consequences,Number,232
2011,F,external_causes_of_mortality,Number,1
2011,F,unknown,Number,317
2011,F,total,Number,17063
2012,Both sexes,infectious_and_parasitic,Number,344
2012,Both sexes,neoplasms,Number,7598
2012,Both sexes,diseases_of_the_blood,Number,47
2012,Both sexes,endocrine_metabolic_and_nutritional,Number,1926
2012,Both sexes,mental_and_behavioural_disorders,Number,160
2012,Both sexes,diseases_of_the_nervous,Number,409
2012,Both sexes,diseases_of_the_eye,Number,1
2012,Both sexes,diseases_of_the_circulatory,Number,19252
2012,Both sexes,diseases_of_the_respiratory,Number,1266
2012,Both sexes,diseases_of_the_digestive,Number,978
2012,Both sexes,diseases_of_the_skin,Number,13
2012,Both sexes,diseases_of_the_musculoskeletal,Number,54
2012,Both sexes,diseases_of_the_genitourinary,Number,601
2012,Both sexes,pregnancy_childbirth_and_the,Number,3
2012,Both sexes,certain_conditions_originating,Number,111
2012,Both sexes,congenital_malformations_deformations,Number,40
2012,Both sexes,symptoms_signs_and_abnormal,Number,1207
2012,Both sexes,injuries_poisoning_and_consequences,Number,1067
2012,Both sexes,unknown,Number,740
2012,Both sexes,total,Number,35817
2012,M,infectious_and_parasitic,Number,185
2012,M,neoplasms,Number,4458
2012,M,diseases_of_the_blood,Number,25
2012,M,endocrine_metabolic_and_nutritional,Number,785
2012,M,mental_and_behavioural_disorders,Number,109
2012,M,diseases_of_the_nervous,Number,207
2012,M,diseases_of_the_circulatory,Number,9060
2012,M,diseases_of_the_respiratory,Number,754
2012,M,diseases_of_the_digestive,Number,588
2012,M,diseases_of_the_skin,Number,6
2012,M,diseases_of_the_musculoskeletal,Number,15
2012,M,diseases_of_the_genitourinary,Number,303
2012,M,certain_conditions_originating,Number,67
2012,M,congenital_malformations_deformations,Number,26
2012,M,symptoms_signs_and_abnormal,Number,609
2012,M,injuries_poisoning_and_consequences,Number,830
2012,M,unknown,Number,409
2012,M,total,Number,18436
2012,F,infectious_and_parasitic,Number,159
2012,F,neoplasms,Number,3140
2012,F,diseases_of_the_blood,Number,22
2012,F,endocrine_metabolic_and_nutritional,Number,1141
2012,F,mental_and_behavioural_disorders,Number,51
2012,F,diseases_of_the_nervous,Number,202
2012,F,diseases_of_the_eye,Number,1
2012,F,diseases_of_the_circulatory,Number,10192
2012,F,diseases_of_the_respiratory,Number,512
2012,F,diseases_of_the_digestive,Number,390
2012,F,diseases_of_the_skin,Number,7
2012,F,diseases_of_the_musculoskeletal,Number,39
2012,F,diseases_of_the_genitourinary,Number,298
2012,F,pregnancy_childbirth_and_the,Number,3
2012,F,certain_conditions_originating,Number,44
2012,F,congenital_malformations_deformations,Number,14
2012,F,symptoms_signs_and_abnormal,Number,598
2012,F,injuries_poisoning_and_consequences,Number,237
2012,F,unknown,Number,331
2012,F,total,Number,17381
2013,Both sexes,infectious_and_parasitic,Number,268
2013,Both sexes,neoplasms,Number,7506
2013,Both sexes,diseases_of_the_blood,Number,50
2013,Both sexes,endocrine_metabolic_and_nutritional,Number,1970
2013,Both sexes,mental_and_behavioural_disorders,Number,192
2013,Both sexes,diseases_of_the_nervous,Number,382
2013,Both sexes,diseases_of_the_circulatory,Number,18186
2013,Both sexes,diseases_of_the_respiratory,Number,1428
2013,Both sexes,diseases_of_the_digestive,Number,955
2013,Both sexes,diseases_of_the_skin,Number,31
2013,Both sexes,diseases_of_the_musculoskeletal,Number,57
2013,Both sexes,diseases_of_the_genitourinary,Number,581
2013,Both sexes,certain_conditions_originating,Number,101
2013,Both sexes,congenital_malformations_deformations,Number,38
2013,Both sexes,symptoms_signs_and_abnormal,Number,2107
2013,Both sexes,injuries_poisoning_and_consequences,Number,1024
2013,Both sexes,external_causes_of_mortality,Number,4
2013,Both sexes,unknown,Number,782
2013,Both sexes,total,Number,35662
2013,M,infectious_and_parasitic,Number,165
2013,M,neoplasms,Number,4384
2013,M,diseases_of_the_blood,Number,20
2013,M,endocrine_metabolic_and_nutritional,Number,820
2013,M,mental_and_behavioural_disorders,Number,101
2013,M,diseases_of_the_nervous,Number,198
2013,M,diseases_of_the_circulatory,Number,8458
2013,M,diseases_of_the_respiratory,Number,827
2013,M,diseases_of_the_digestive,Number,526
2013,M,diseases_of_the_skin,Number,12
2013,M,diseases_of_the_musculoskeletal,Number,18
2013,M,diseases_of_the_genitourinary,Number,304
2013,M,certain_conditions_originating,Number,62
2013,M,congenital_malformations_deformations,Number,19
2013,M,symptoms_signs_and_abnormal,Number,1112
2013,M,injuries_poisoning_and_consequences,Number,794
2013,M,external_causes_of_mortality,Number,4
2013,M,unknown,Number,393
2013,M,total,Number,18217
2013,F,infectious_and_parasitic,Number,103
2013,F,neoplasms,Number,3122
2013,F,diseases_of_the_blood,Number,30
2013,F,endocrine_metabolic_and_nutritional,Number,1150
2013,F,mental_and_behavioural_disorders,Number,91
2013,F,diseases_of_the_nervous,Number,184
2013,F,diseases_of_the_circulatory,Number,9728
2013,F,diseases_of_the_respiratory,Number,601
2013,F,diseases_of_the_digestive,Number,429
2013,F,diseases_of_the_skin,Number,19
2013,F,diseases_of_the_musculoskeletal,Number,39
2013,F,diseases_of_the_genitourinary,Number,277
2013,F,certain_conditions_originating,Number,39
2013,F,congenital_malformations_deformations,Number,19
2013,F,symptoms_signs_and_abnormal,Number,995
2013,F,injuries_poisoning_and_consequences,Number,230
2013,F,unknown,Number,389
2013,F,total,Number,17445
2014,Both sexes,infectious_and_parasitic,Number,291
2014,Both sexes,neoplasms,Number,7821
2014,Both sexes,diseases_of_the_blood,Number,42
2014,Both sexes,endocrine_metabolic_and_nutritional,Number,2267
2014,Both sexes,mental_and_behavioural_disorders,Number,225
2014,Both sexes,diseases_of_the_nervous,Number,396
2014,Both sexes,diseases_of_the_eye,Number,6
2014,Both sexes,diseases_of_the_circulatory,Number,17930
2014,Both sexes,diseases_of_the_respiratory,Number,1409
2014,Both sexes,diseases_of_the_digestive,Number,949
2014,Both sexes,diseases_of_the_skin,Number,32
2014,Both sexes,diseases_of_the_musculoskeletal,Number,61
2014,Both sexes,diseases_of_the_genitourinary,Number,536
2014,Both sexes,certain_conditions_originating,Number,85
2014,Both sexes,congenital_malformations_deformations,Number,49
2014,Both sexes,symptoms_signs_and_abnormal,Number,2241
2014,Both sexes,injuries_poisoning_and_consequences,Number,1032
2014,Both sexes,external_causes_of_mortality,Number,17
2014,Both sexes,factors_influencing_health_status,Number,1
2014,Both sexes,unknown,Number,590
2014,Both sexes,total,Number,35980
2014,M,infectious_and_parasitic,Number,164
2014,M,neoplasms,Number,4569
2014,M,diseases_of_the_blood,Number,14
2014,M,endocrine_metabolic_and_nutritional,Number,925
2014,M,mental_and_behavioural_disorders,Number,142
2014,M,diseases_of_the_nervous,Number,207
2014,M,diseases_of_the_circulatory,Number,8336
2014,M,diseases_of_the_respiratory,Number,840
2014,M,diseases_of_the_digestive,Number,545
2014,M,diseases_of_the_skin,Number,16
2014,M,diseases_of_the_musculoskeletal,Number,16
2014,M,diseases_of_the_genitourinary,Number,260
2014,M,certain_conditions_originating,Number,42
2014,M,congenital_malformations_deformations,Number,20
2014,M,symptoms_signs_and_abnormal,Number,1132
2014,M,injuries_poisoning_and_consequences,Number,795
2014,M,external_causes_of_mortality,Number,10
2014,M,unknown,Number,327
2014,M,total,Number,18360
2014,F,infectious_and_parasitic,Number,127
2014,F,neoplasms,Number,3252
2014,F,diseases_of_the_blood,Number,28
2014,F,endocrine_metabolic_and_nutritional,Number,1342
2014,F,mental_and_behavioural_disorders,Number,83
2014,F,diseases_of_the_nervous,Number,189
2014,F,diseases_of_the_eye,Number,6
2014,F,diseases_of_the_circulatory,Number,9594
2014,F,diseases_of_the_respiratory,Number,569
2014,F,diseases_of_the_digestive,Number,404
2014,F,diseases_of_the_skin,Number,16
2014,F,diseases_of_the_musculoskeletal,Number,45
2014,F,diseases_of_the_genitourinary,Number,276
2014,F,certain_conditions_originating,Number,43
2014,F,congenital_malformations_deformations,Number,29
2014,F,symptoms_signs_and_abnormal,Number,1109
2014,F,injuries_poisoning_and_consequences,Number,237
2014,F,external_causes_of_mortality,Number,7
2014,F,factors_influencing_health_status,Number,1
2014,F,unknown,Number,263
2014,F,total,Number,17620
2015,Both sexes,infectious_and_parasitic,Number,370
2015,Both sexes,neoplasms,Number,7956
2015,Both sexes,diseases_of_the_blood,Number,55
2015,Both sexes,endocrine_metabolic_and_nutritional,Number,2025
2015,Both sexes,mental_and_behavioural_disorders,Number,188
2015,Both sexes,diseases_of_the_nervous,Number,447
2015,Both sexes,diseases_of_the_eye,Number,1
2015,Both sexes,diseases_of_the_circulatory,Number,19713
2015,Both sexes,diseases_of_the_respiratory,Number,1718
2015,Both sexes,diseases_of_the_digestive,Number,988
2015,Both sexes,diseases_of_the_skin,Number,42
2015,Both sexes,diseases_of_the_musculoskeletal,Number,55
2015,Both sexes,diseases_of_the_genitourinary,Number,684
2015,Both sexes,pregnancy_childbirth_and_the,Number,1
2015,Both sexes,certain_conditions_originating,Number,126
2015,Both sexes,congenital_malformations_deformations,Number,31
2015,Both sexes,symptoms_signs_and_abnormal,Number,2098
2015,Both sexes,injuries_poisoning_and_consequences,Number,1103
2015,Both sexes,external_causes_of_mortality,Number,8
2015,Both sexes,unknown,Number,541
2015,Both sexes,total,Number,38150
2015,M,infectious_and_parasitic,Number,207
2015,M,neoplasms,Number,4525
2015,M,diseases_of_the_blood,Number,19
2015,M,endocrine_metabolic_and_nutritional,Number,856
2015,M,mental_and_behavioural_disorders,Number,102
2015,M,diseases_of_the_nervous,Number,241
2015,M,diseases_of_the_circulatory,Number,9012
2015,M,diseases_of_the_respiratory,Number,972
2015,M,diseases_of_the_digestive,Number,571
2015,M,diseases_of_the_skin,Number,16
2015,M,diseases_of_the_musculoskeletal,Number,21
2015,M,diseases_of_the_genitourinary,Number,331
2015,M,certain_conditions_originating,Number,67
2015,M,congenital_malformations_deformations,Number,15
2015,M,symptoms_signs_and_abnormal,Number,1102
2015,M,injuries_poisoning_and_consequences,Number,840
2015,M,external_causes_of_mortality,Number,5
2015,M,unknown,Number,317
2015,M,total,Number,19219
2015,F,infectious_and_parasitic,Number,163
2015,F,neoplasms,Number,3431
2015,F,diseases_of_the_blood,Number,36
2015,F,endocrine_metabolic_and_nutritional,Number,1169
2015,F,mental_and_behavioural_disorders,Number,86
2015,F,diseases_of_the_nervous,Number,206
2015,F,diseases_of_the_eye,Number,1
2015,F,diseases_of_the_circulatory,Number,10701
2015,F,diseases_of_the_respiratory,Number,746
2015,F,diseases_of_the_digestive,Number,417
2015,F,diseases_of_the_skin,Number,26
2015,F,diseases_of_the_musculoskeletal,Number,34
2015,F,diseases_of_the_genitourinary,Number,353
2015,F,pregnancy_childbirth_and_the,Number,1
2015,F,certain_conditions_originating,Number,59
2015,F,congenital_malformations_deformations,Number,16
2015,F,symptoms_signs_and_abnormal,Number,996
2015,F,injuries_poisoning_and_consequences,Number,263
2015,F,external_causes_of_mortality,Number,3
2015,F,unknown,Number,224
2015,F,total,Number,18931
2016,Both sexes,infectious_and_parasitic,Number,412
2016,Both sexes,neoplasms,Number,7761
2016,Both sexes,diseases_of_the_blood,Number,54
2016,Both sexes,endocrine_metabolic_and_nutritional,Number,1961
2016,Both sexes,mental_and_behavioural_disorders,Number,226
2016,Both sexes,diseases_of_the_nervous,Number,386
2016,Both sexes,diseases_of_the_eye,Number,8
2016,Both sexes,diseases_of_the_circulatory,Number,18959
2016,Both sexes,diseases_of_the_respiratory,Number,1487
2016,Both sexes,diseases_of_the_digestive,Number,1077
2016,Both sexes,diseases_of_the_skin,Number,35
2016,Both sexes,diseases_of_the_musculoskeletal,Number,46
2016,Both sexes,diseases_of_the_genitourinary,Number,696
2016,Both sexes,pregnancy_childbirth_and_the,Number,1
2016,Both sexes,certain_conditions_originating,Number,117
2016,Both sexes,congenital_malformations_deformations,Number,16
2016,Both sexes,symptoms_signs_and_abnormal,Number,1730
2016,Both sexes,injuries_poisoning_and_consequences,Number,1040
2016,Both sexes,external_causes_of_mortality,Number,14
2016,Both sexes,unknown,Number,545
2016,Both sexes,total,Number,36571
2016,M,infectious_and_parasitic,Number,214
2016,M,neoplasms,Number,4464
2016,M,diseases_of_the_blood,Number,22
2016,M,endocrine_metabolic_and_nutritional,Number,789
2016,M,mental_and_behavioural_disorders,Number,141
2016,M,diseases_of_the_nervous,Number,213
2016,M,diseases_of_the_eye,Number,6
2016,M,diseases_of_the_circulatory,Number,8780
2016,M,diseases_of_the_respiratory,Number,879
2016,M,diseases_of_the_digestive,Number,619
2016,M,diseases_of_the_skin,Number,16
2016,M,diseases_of_the_musculoskeletal,Number,9
2016,M,diseases_of_the_genitourinary,Number,345
2016,M,certain_conditions_originating,Number,74
2016,M,congenital_malformations_deformations,Number,9
2016,M,symptoms_signs_and_abnormal,Number,872
2016,M,injuries_poisoning_and_consequences,Number,783
2016,M,external_causes_of_mortality,Number,11
2016,M,unknown,Number,296
2016,M,total,Number,18542
2016,F,infectious_and_parasitic,Number,198
2016,F,neoplasms,Number,3297
2016,F,diseases_of_the_blood,Number,32
2016,F,endocrine_metabolic_and_nutritional,Number,1172
2016,F,mental_and_behavioural_disorders,Number,85
2016,F,diseases_of_the_nervous,Number,173
2016,F,diseases_of_the_eye,Number,2
2016,F,diseases_of_the_circulatory,Number,10179
2016,F,diseases_of_the_respiratory,Number,608
2016,F,diseases_of_the_digestive,Number,458
2016,F,diseases_of_the_skin,Number,19
2016,F,diseases_of_the_musculoskeletal,Number,37
2016,F,diseases_of_the_genitourinary,Number,351
2016,F,pregnancy_childbirth_and_the,Number,1
2016,F,certain_conditions_originating,Number,43
2016,F,congenital_malformations_deformations,Number,7
2016,F,symptoms_signs_and_abnormal,Number,858
2016,F,injuries_poisoning_and_consequences,Number,257
2016,F,external_causes_of_mortality,Number,3
2016,F,unknown,Number,249
2016,F,total,Number,18029
2017,Both sexes,infectious_and_parasitic,Number,395
2017,Both sexes,neoplasms,Number,8136
2017,Both sexes,diseases_of_the_blood,Number,69
2017,Both sexes,endocrine_metabolic_and_nutritional,Number,2170
2017,Both sexes,mental_and_behavioural_disorders,Number,265
2017,Both sexes,diseases_of_the_nervous,Number,382
2017,Both sexes,diseases_of_the_eye,Number,5
2017,Both sexes,diseases_of_the_circulatory,Number,19207
2017,Both sexes,diseases_of_the_respiratory,Number,1579
2017,Both sexes,diseases_of_the_digestive,Number,1007
2017,Both sexes,diseases_of_the_skin,Number,44
2017,Both sexes,diseases_of_the_musculoskeletal,Number,44
2017,Both sexes,diseases_of_the_genitourinary,Number,587
2017,Both sexes,certain_conditions_originating,Number,136
2017,Both sexes,congenital_malformations_deformations,Number,27
2017,Both sexes,symptoms_signs_and_abnormal,Number,2294
2017,Both sexes,injuries_poisoning_and_consequences,Number,1067
2017,Both sexes,external_causes_of_mortality,Number,15
2017,Both sexes,unknown,Number,550
2017,Both sexes,total,Number,37979
2017,M,infectious_and_parasitic,Number,209
2017,M,neoplasms,Number,4632
2017,M,diseases_of_the_blood,Number,25
2017,M,endocrine_metabolic_and_nutritional,Number,885
2017,M,mental_and_behavioural_disorders,Number,147
2017,M,diseases_of_the_nervous,Number,193
2017,M,diseases_of_the_eye,Number,2
2017,M,diseases_of_the_circulatory,Number,8880
2017,M,diseases_of_the_respiratory,Number,936
2017,M,diseases_of_the_digestive,Number,570
2017,M,diseases_of_the_skin,Number,12
2017,M,diseases_of_the_musculoskeletal,Number,17
2017,M,diseases_of_the_genitourinary,Number,299
2017,M,certain_conditions_originating,Number,75
2017,M,congenital_malformations_deformations,Number,16
2017,M,symptoms_signs_and_abnormal,Number,1168
2017,M,injuries_poisoning_and_consequences,Number,780
2017,M,external_causes_of_mortality,Number,9
2017,M,unknown,Number,331
2017,M,total,Number,19186
2017,F,infectious_and_parasitic,Number,186
2017,F,neoplasms,Number,3504
2017,F,diseases_of_the_blood,Number,44
2017,F,endocrine_metabolic_and_nutritional,Number,1285
2017,F,mental_and_behavioural_disorders,Number,118
2017,F,diseases_of_the_nervous,Number,189
2017,F,diseases_of_the_eye,Number,3
2017,F,diseases_of_the_circulatory,Number,10327
2017,F,diseases_of_the_respiratory,Number,643
2017,F,diseases_of_the_digestive,Number,437
2017,F,diseases_of_the_skin,Number,32
2017,F,diseases_of_the_musculoskeletal,Number,27
2017,F,diseases_of_the_genitourinary,Number,288
2017,F,certain_conditions_originating,Number,61
2017,F,congenital_malformations_deformations,Number,11
2017,F,symptoms_signs_and_abnormal,Number,1126
2017,F,injuries_poisoning_and_consequences,Number,287
2017,F,external_causes_of_mortality,Number,6
2017,F,unknown,Number,219
2017,F,total,Number,18793
2018,Both sexes,infectious_and_parasitic,Number,443
2018,Both sexes,neoplasms,Number,7881
2018,Both sexes,diseases_of_the_blood,Number,72
2018,Both sexes,endocrine_metabolic_and_nutritional,Number,2086
2018,Both sexes,mental_and_behavioural_disorders,Number,236
2018,Both sexes,diseases_of_the_nervous,Number,337
2018,Both sexes,diseases_of_the_circulatory,Number,18818
2018,Both sexes,diseases_of_the_respiratory,Number,1856
2018,Both sexes,diseases_of_the_digestive,Number,1052
2018,Both sexes,diseases_of_the_skin,Number,40
2018,Both sexes,diseases_of_the_musculoskeletal,Number,53
2018,Both sexes,diseases_of_the_genitourinary,Number,631
2018,Both sexes,pregnancy_childbirth_and_the,Number,1
2018,Both sexes,certain_conditions_originating,Number,134
2018,Both sexes,congenital_malformations_deformations,Number,26
2018,Both sexes,symptoms_signs_and_abnormal,Number,2581
2018,Both sexes,injuries_poisoning_and_consequences,Number,1015
2018,Both sexes,external_causes_of_mortality,Number,11
2018,Both sexes,factors_influencing_health_status,Number,1
2018,Both sexes,unknown,Number,470
2018,Both sexes,total,Number,37744
2018,M,infectious_and_parasitic,Number,243
2018,M,neoplasms,Number,4606
2018,M,diseases_of_the_blood,Number,27
2018,M,endocrine_metabolic_and_nutritional,Number,881
2018,M,mental_and_behavioural_disorders,Number,121
2018,M,diseases_of_the_nervous,Number,171
2018,M,diseases_of_the_circulatory,Number,8577
2018,M,diseases_of_the_respiratory,Number,990
2018,M,diseases_of_the_digestive,Number,610
2018,M,diseases_of_the_skin,Number,21
2018,M,diseases_of_the_musculoskeletal,Number,13
2018,M,diseases_of_the_genitourinary,Number,337
2018,M,certain_conditions_originating,Number,67
2018,M,congenital_malformations_deformations,Number,12
2018,M,symptoms_signs_and_abnormal,Number,1301
2018,M,injuries_poisoning_and_consequences,Number,773
2018,M,external_causes_of_mortality,Number,9
2018,M,factors_influencing_health_status,Number,1
2018,M,unknown,Number,247
2018,M,total,Number,19007
2018,F,infectious_and_parasitic,Number,200
2018,F,neoplasms,Number,3275
2018,F,diseases_of_the_blood,Number,45
2018,F,endocrine_metabolic_and_nutritional,Number,1205
2018,F,mental_and_behavioural_disorders,Number,115
2018,F,diseases_of_the_nervous,Number,166
2018,F,diseases_of_the_circulatory,Number,10241
2018,F,diseases_of_the_respiratory,Number,866
2018,F,diseases_of_the_digestive,Number,442
2018,F,diseases_of_the_skin,Number,19
2018,F,diseases_of_the_musculoskeletal,Number,40
2018,F,diseases_of_the_genitourinary,Number,294
2018,F,pregnancy_childbirth_and_the,Number,1
2018,F,certain_conditions_originating,Number,67
2018,F,congenital_malformations_deformations,Number,14
2018,F,symptoms_signs_and_abnormal,Number,1280
2018,F,injuries_poisoning_and_consequences,Number,242
2018,F,external_causes_of_mortality,Number,2
2018,F,unknown,Number,223
2018,F,total,Number,18737
2019,Both sexes,infectious_and_parasitic,Number,451
2019,Both sexes,neoplasms,Number,8053
2019,Both sexes,diseases_of_the_blood,Number,90
2019,Both sexes,endocrine_metabolic_and_nutritional,Number,1925
2019,Both sexes,mental_and_behavioural_disorders,Number,290
2019,Both sexes,diseases_of_the_nervous,Number,388
2019,Both sexes,diseases_of_the_eye,Number,9
2019,Both sexes,diseases_of_the_circulatory,Number,18939
2019,Both sexes,diseases_of_the_respiratory,Number,1946
2019,Both sexes,diseases_of_the_digestive,Number,1043
2019,Both sexes,diseases_of_the_skin,Number,43
2019,Both sexes,diseases_of_the_musculoskeletal,Number,57
2019,Both sexes,diseases_of_the_genitourinary,Number,600
2019,Both sexes,pregnancy_childbirth_and_the,Number,3
2019,Both sexes,certain_conditions_originating,Number,130
2019,Both sexes,congenital_malformations_deformations,Number,30
2019,Both sexes,symptoms_signs_and_abnormal,Number,3312
2019,Both sexes,injuries_poisoning_and_consequences,Number,918
2019,Both sexes,external_causes_of_mortality,Number,9
2019,Both sexes,factors_influencing_health_status,Number,10
2019,Both sexes,unknown,Number,583
2019,Both sexes,total,Number,38829
2019,M,infectious_and_parasitic,Number,241
2019,M,neoplasms,Number,4606
2019,M,diseases_of_the_blood,Number,30
2019,M,endocrine_metabolic_and_nutritional,Number,806
2019,M,mental_and_behavioural_disorders,Number,153
2019,M,diseases_of_the_nervous,Number,202
2019,M,diseases_of_the_eye,Number,3
2019,M,diseases_of_the_circulatory,Number,8848
2019,M,diseases_of_the_respiratory,Number,1076
2019,M,diseases_of_the_digestive,Number,603
2019,M,diseases_of_the_skin,Number,17
2019,M,diseases_of_the_musculoskeletal,Number,15
2019,M,diseases_of_the_genitourinary,Number,314
2019,M,certain_conditions_originating,Number,70
2019,M,congenital_malformations_deformations,Number,11
2019,M,symptoms_signs_and_abnormal,Number,1727
2019,M,injuries_poisoning_and_consequences,Number,701
2019,M,external_causes_of_mortality,Number,8
2019,M,factors_influencing_health_status,Number,7
2019,M,unknown,Number,349
2019,M,total,Number,19787
2019,F,infectious_and_parasitic,Number,210
2019,F,neoplasms,Number,3447
2019,F,diseases_of_the_blood,Number,60
2019,F,endocrine_metabolic_and_nutritional,Number,1119
2019,F,mental_and_behavioural_disorders,Number,137
2019,F,diseases_of_the_nervous,Number,186
2019,F,diseases_of_the_eye,Number,6
2019,F,diseases_of_the_circulatory,Number,10091
2019,F,diseases_of_the_respiratory,Number,870
2019,F,diseases_of_the_digestive,Number,440
2019,F,diseases_of_the_skin,Number,26
2019,F,diseases_of_the_musculoskeletal,Number,42
2019,F,diseases_of_the_genitourinary,Number,286
2019,F,pregnancy_childbirth_and_the,Number,3
2019,F,certain_conditions_originating,Number,60
2019,F,congenital_malformations_deformations,Number,19
2019,F,symptoms_signs_and_abnormal,Number,1585
2019,F,injuries_poisoning_and_consequences,Number,217
2019,F,external_causes_of_mortality,Number,1
2019,F,factors_influencing_health_status,Number,3
2019,F,unknown,Number,234
2019,F,total,Number,19042
