Year,health_indicators,UNIT_MEASURE,Entity,Value
2012,number_of_new_cases_of_gonorrhea,Number,BiH,4.0
2012,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,BiH,4.0
2012,number_of_new_cases_of_HIV,Number,BiH,25.0
2012,number_of_caesarean_sections,Number,BiH,4823.0
2012,number_of_beds_in_hospitals,Number,BiH,13107.0
2012,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,BiH,6874.0
2012,number_of_general_practitioners,Number,BiH,1274.0
2012,number_of_midwives,Number,BiH,1244.0
2012,number_of_new_cases_of_cervical_cancer,Number,FBiH,174.0
2012,number_of_new_cases_of_cervical_cancer_per_100000_female_population,Number,FBiH,14.77548899
2012,number_of_new_cases_of_female_breast_cancer,Number,FBiH,488.0
2012,number_of_new_cases_of_female_breast_cancer_per_100000,Number,FBiH,41.43930246
2012,number_of_new_cases_of_syphilis,Number,FBiH,6.0
2012,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,FBiH,3.0
2012,number_of_new_cases_of_HIV,Number,FBiH,17.0
2012,number_of_new_cases_of_HIV_per_100000_population,Number,FBiH,0.727031057
2012,number_of_caesarean_sections,Number,FBiH,4823.0
2012,number_of_caesarean_sections_per_1000_live_births,Number,FBiH,232.3
2012,number_of_beds_in_hospitals,Number,FBiH,8549.0
2012,number_of_beds_in_hospitals_per_100000_population,Number,FBiH,365.6110888
2012,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,FBiH,4519.0
2012,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,FBiH,193.2619617
2012,number_of_general_practitioners,Number,FBiH,593.0
2012,number_of_population_per_general_practitioner,Number,FBiH,3943.131535
2012,number_of_midwives,Number,FBiH,847.0
2012,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,FBiH,2338277.0
2012,male_population,Number,FBiH,1160651.0
2012,female_population,Number,FBiH,1177626.0
2012,number_of_new_cases_of_syphilis,Number,RS,12.0
2012,number_of_new_cases_of_gonorrhea,Number,RS,4.0
2012,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,RS,1.0
2012,number_of_new_cases_of_HIV,Number,RS,8.0
2012,number_of_new_cases_of_HIV_per_100000_population,Number,RS,0.559718462
2012,number_of_caesarean_sections_per_1000_live_births,Number,RS,226.9
2012,number_of_beds_in_hospitals,Number,RS,4558.0
2012,number_of_beds_in_hospitals_per_100000_population,Number,RS,318.8995935
2012,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,RS,2355.0
2012,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,RS,164.7671221
2012,number_of_general_practitioners,Number,RS,681.0
2012,number_of_population_per_general_practitioner,Number,RS,2098.810573
2012,number_of_midwives,Number,RS,397.0
2012,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,RS,1429290.0
2012,male_population,Number,RS,695700.0
2012,female_population,Number,RS,733590.0
2012,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,BD,83516.0
2012,male_population,Number,BD,41235.0
2012,female_population,Number,BD,42281.0
2013,number_of_new_cases_of_cervical_cancer,Number,BiH,99.0
2013,number_of_new_cases_of_female_breast_cancer,Number,BiH,307.0
2013,number_of_new_cases_of_syphilis,Number,BiH,14.0
2013,number_of_new_cases_of_gonorrhea,Number,BiH,3.0
2013,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,BiH,7.0
2013,number_of_new_cases_of_HIV,Number,BiH,24.0
2013,number_of_caesarean_sections,Number,BiH,4597.0
2013,number_of_beds_in_hospitals,Number,BiH,12748.0
2013,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,BiH,7068.0
2013,number_of_general_practitioners,Number,BiH,1350.0
2013,number_of_midwives,Number,BiH,1132.0
2013,number_of_new_cases_of_cervical_cancer,Number,FBiH,99.0
2013,number_of_new_cases_of_cervical_cancer_per_100000_female_population,Number,FBiH,8.410614705
2013,number_of_new_cases_of_female_breast_cancer,Number,FBiH,307.0
2013,number_of_new_cases_of_female_breast_cancer_per_100000,Number,FBiH,26.08140116
2013,number_of_new_cases_of_syphilis,Number,FBiH,5.0
2013,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,FBiH,4.0
2013,number_of_new_cases_of_HIV,Number,FBiH,16.0
2013,number_of_new_cases_of_HIV_per_100000_population,Number,FBiH,0.684579839
2013,number_of_caesarean_sections,Number,FBiH,4597.0
2013,number_of_caesarean_sections_per_1000_live_births,Number,FBiH,235.1
2013,number_of_beds_in_hospitals,Number,FBiH,8183.0
2013,number_of_beds_in_hospitals_per_100000_population,Number,FBiH,350.1198015
2013,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,FBiH,4625.0
2013,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,FBiH,197.8863597
2013,number_of_general_practitioners,Number,FBiH,665.0
2013,number_of_population_per_general_practitioner,Number,FBiH,3514.586466
2013,number_of_midwives,Number,FBiH,755.0
2013,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,FBiH,2337200.0
2013,male_population,Number,FBiH,1160116.0
2013,female_population,Number,FBiH,1177084.0
2013,number_of_new_cases_of_syphilis,Number,RS,9.0
2013,number_of_new_cases_of_gonorrhea,Number,RS,3.0
2013,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,RS,3.0
2013,number_of_new_cases_of_HIV,Number,RS,8.0
2013,number_of_new_cases_of_HIV_per_100000_population,Number,RS,0.561187304
2013,number_of_caesarean_sections_per_1000_live_births,Number,RS,251.7
2013,number_of_beds_in_hospitals,Number,RS,4565.0
2013,number_of_beds_in_hospitals_per_100000_population,Number,RS,320.2275053
2013,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,RS,2443.0
2013,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,RS,171.372573
2013,number_of_general_practitioners,Number,RS,685.0
2013,number_of_population_per_general_practitioner,Number,RS,2081.093431
2013,number_of_midwives,Number,RS,377.0
2013,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,RS,1425549.0
2013,male_population,Number,RS,693879.0
2013,female_population,Number,RS,731670.0
2013,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,BD,82410.0
2013,male_population,Number,BD,41191.0
2013,female_population,Number,BD,41219.0
2014,number_of_new_cases_of_cervical_cancer,Number,BiH,169.0
2014,number_of_new_cases_of_female_breast_cancer,Number,BiH,208.0
2014,number_of_new_cases_of_syphilis,Number,BiH,21.0
2014,number_of_new_cases_of_gonorrhea,Number,BiH,1.0
2014,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,BiH,8.0
2014,number_of_new_cases_of_HIV,Number,BiH,17.0
2014,number_of_caesarean_sections,Number,BiH,4730.0
2014,number_of_beds_in_hospitals,Number,BiH,12989.0
2014,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,BiH,7272.0
2014,number_of_general_practitioners,Number,BiH,1356.0
2014,number_of_midwives,Number,BiH,1116.0
2014,number_of_new_cases_of_cervical_cancer,Number,FBiH,169.0
2014,number_of_new_cases_of_cervical_cancer_per_100000_female_population,Number,FBiH,14.35602605
2014,number_of_new_cases_of_female_breast_cancer,Number,FBiH,208.0
2014,number_of_new_cases_of_female_breast_cancer_per_100000,Number,FBiH,17.66895514
2014,number_of_new_cases_of_syphilis,Number,FBiH,6.0
2014,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,FBiH,6.0
2014,number_of_new_cases_of_HIV,Number,FBiH,15.0
2014,number_of_new_cases_of_HIV_per_100000_population,Number,FBiH,0.641924885
2014,number_of_caesarean_sections,Number,FBiH,4730.0
2014,number_of_caesarean_sections_per_1000_live_births,Number,FBiH,240.7
2014,number_of_beds_in_hospitals,Number,FBiH,8361.0
2014,number_of_beds_in_hospitals_per_100000_population,Number,FBiH,357.8089306
2014,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,FBiH,4801.0
2014,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,FBiH,205.458758
2014,number_of_general_practitioners,Number,FBiH,671.0
2014,number_of_population_per_general_practitioner,Number,FBiH,3482.447094
2014,number_of_midwives,Number,FBiH,737.0
2014,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,FBiH,2336722.0
2014,male_population,Number,FBiH,1159516.0
2014,female_population,Number,FBiH,1177206.0
2014,number_of_new_cases_of_syphilis,Number,RS,15.0
2014,number_of_new_cases_of_gonorrhea,Number,RS,1.0
2014,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,RS,2.0
2014,number_of_new_cases_of_HIV,Number,RS,2.0
2014,number_of_new_cases_of_HIV_per_100000_population,Number,RS,0.140715256
2014,number_of_caesarean_sections_per_1000_live_births,Number,RS,237.9
2014,number_of_beds_in_hospitals,Number,RS,4628.0
2014,number_of_beds_in_hospitals_per_100000_population,Number,RS,325.6151016
2014,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,RS,2471.0
2014,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,RS,173.8536983
2014,number_of_general_practitioners,Number,RS,685.0
2014,number_of_population_per_general_practitioner,Number,RS,2074.905109
2014,number_of_midwives,Number,RS,379.0
2014,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,RS,1421310.0
2014,male_population,Number,RS,691725.0
2014,female_population,Number,RS,729585.0
2014,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,BD,83309.0
2014,male_population,Number,BD,41119.0
2014,female_population,Number,BD,42190.0
2015,number_of_new_cases_of_cervical_cancer,Number,BiH,158.0
2015,number_of_new_cases_of_female_breast_cancer,Number,BiH,538.0
2015,number_of_new_cases_of_syphilis,Number,BiH,12.0
2015,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,BiH,6.0
2015,number_of_new_cases_of_HIV,Number,BiH,12.0
2015,number_of_caesarean_sections,Number,BiH,4788.0
2015,number_of_beds_in_hospitals,Number,BiH,12965.0
2015,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,BiH,7255.0
2015,number_of_general_practitioners,Number,BiH,1355.0
2015,number_of_midwives,Number,BiH,1088.0
2015,number_of_new_cases_of_cervical_cancer,Number,FBiH,158.0
2015,number_of_new_cases_of_cervical_cancer_per_100000_female_population,Number,FBiH,13.4352599
2015,number_of_new_cases_of_female_breast_cancer,Number,FBiH,538.0
2015,number_of_new_cases_of_female_breast_cancer_per_100000,Number,FBiH,45.74791031
2015,number_of_new_cases_of_syphilis,Number,FBiH,4.0
2015,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,FBiH,4.0
2015,number_of_new_cases_of_HIV,Number,FBiH,10.0
2015,number_of_new_cases_of_HIV_per_100000_population,Number,FBiH,0.428385142
2015,number_of_caesarean_sections,Number,FBiH,4788.0
2015,number_of_caesarean_sections_per_1000_live_births,Number,FBiH,249.3
2015,number_of_beds_in_hospitals,Number,FBiH,8322.0
2015,number_of_beds_in_hospitals_per_100000_population,Number,FBiH,356.5021154
2015,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,FBiH,4764.0
2015,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,FBiH,204.0826818
2015,number_of_general_practitioners,Number,FBiH,673.0
2015,number_of_population_per_general_practitioner,Number,FBiH,3468.570579
2015,number_of_midwives,Number,FBiH,717.0
2015,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,FBiH,2334348.0
2015,male_population,Number,FBiH,1158338.0
2015,female_population,Number,FBiH,1176010.0
2015,number_of_new_cases_of_syphilis,Number,RS,8.0
2015,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,RS,2.0
2015,number_of_new_cases_of_HIV,Number,RS,2.0
2015,number_of_new_cases_of_HIV_per_100000_population,Number,RS,0.172092751
2015,number_of_caesarean_sections_per_1000_live_births,Number,RS,263.7
2015,number_of_beds_in_hospitals,Number,RS,4643.0
2015,number_of_beds_in_hospitals_per_100000_population,Number,RS,399.5133217
2015,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,RS,2491.0
2015,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,RS,214.3415215
2015,number_of_general_practitioners,Number,RS,682.0
2015,number_of_population_per_general_practitioner,Number,RS,1704.052786
2015,number_of_midwives,Number,RS,371.0
2015,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,RS,1162164.0
2015,male_population,Number,RS,567711.0
2015,female_population,Number,RS,594453.0
2015,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,BD,83236.0
2015,male_population,Number,BD,41105.0
2015,female_population,Number,BD,42131.0
2016,number_of_new_cases_of_cervical_cancer,Number,BiH,407.0
2016,number_of_new_cases_of_female_breast_cancer,Number,BiH,1023.0
2016,number_of_new_cases_of_syphilis,Number,BiH,16.0
2016,number_of_new_cases_of_gonorrhea,Number,BiH,3.0
2016,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,BiH,7.0
2016,number_of_new_cases_of_HIV,Number,BiH,23.0
2016,number_of_caesarean_sections,Number,BiH,4909.0
2016,number_of_beds_in_hospitals,Number,BiH,12937.0
2016,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,BiH,7285.0
2016,number_of_general_practitioners,Number,BiH,1377.0
2016,number_of_midwives,Number,BiH,1075.0
2016,number_of_new_cases_of_cervical_cancer,Number,FBiH,215.0
2016,number_of_new_cases_of_cervical_cancer_per_100000_female_population,Number,FBiH,19.12823301
2016,number_of_new_cases_of_female_breast_cancer,Number,FBiH,574.0
2016,number_of_new_cases_of_female_breast_cancer_per_100000,Number,FBiH,51.0679337
2016,number_of_new_cases_of_syphilis,Number,FBiH,9.0
2016,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,FBiH,4.0
2016,number_of_new_cases_of_HIV,Number,FBiH,16.0
2016,number_of_new_cases_of_HIV_per_100000_population,Number,FBiH,0.72521871
2016,number_of_caesarean_sections,Number,FBiH,4909.0
2016,number_of_caesarean_sections_per_1000_live_births,Number,FBiH,254.2
2016,number_of_beds_in_hospitals,Number,FBiH,8309.0
2016,number_of_beds_in_hospitals_per_100000_population,Number,FBiH,376.6151414
2016,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,FBiH,4755.0
2016,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,FBiH,215.5259354
2016,number_of_general_practitioners,Number,FBiH,676.0
2016,number_of_population_per_general_practitioner,Number,FBiH,3263.655325
2016,number_of_midwives,Number,FBiH,704.0
2016,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,FBiH,2206231.0
2016,male_population,Number,FBiH,1082238.0
2016,female_population,Number,FBiH,1123993.0
2016,number_of_new_cases_of_cervical_cancer,Number,RS,192.0
2016,number_of_new_cases_of_cervical_cancer_per_100000_female_population,Number,RS,32.42432635
2016,number_of_new_cases_of_female_breast_cancer,Number,RS,449.0
2016,number_of_new_cases_of_female_breast_cancer_per_100000,Number,RS,75.82563819
2016,number_of_new_cases_of_syphilis,Number,RS,7.0
2016,number_of_new_cases_of_gonorrhea,Number,RS,3.0
2016,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,RS,3.0
2016,number_of_new_cases_of_HIV,Number,RS,7.0
2016,number_of_new_cases_of_HIV_per_100000_population,Number,RS,0.604743261
2016,number_of_caesarean_sections_per_1000_live_births,Number,RS,272.1
2016,number_of_beds_in_hospitals,Number,RS,4628.0
2016,number_of_beds_in_hospitals_per_100000_population,Number,RS,399.8216871
2016,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,RS,2530.0
2016,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,RS,218.5714927
2016,number_of_general_practitioners,Number,RS,701.0
2016,number_of_population_per_general_practitioner,Number,RS,1651.235378
2016,number_of_midwives,Number,RS,371.0
2016,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,RS,1157516.0
2016,male_population,Number,RS,565368.0
2016,female_population,Number,RS,592148.0
2016,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,BD,83254.0
2016,male_population,Number,BD,41104.0
2016,female_population,Number,BD,42150.0
2017,number_of_new_cases_of_cervical_cancer,Number,BiH,115.0
2017,number_of_new_cases_of_female_breast_cancer,Number,BiH,556.0
2017,number_of_new_cases_of_syphilis,Number,BiH,20.0
2017,number_of_new_cases_of_gonorrhea,Number,BiH,1.0
2017,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,BiH,3.0
2017,number_of_new_cases_of_HIV,Number,BiH,12.0
2017,number_of_caesarean_sections,Number,BiH,5038.0
2017,number_of_beds_in_hospitals,Number,BiH,12756.0
2017,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,BiH,7330.0
2017,number_of_general_practitioners,Number,BiH,1404.0
2017,number_of_midwives,Number,BiH,1050.0
2017,number_of_new_cases_of_cervical_cancer,Number,FBiH,115.0
2017,number_of_new_cases_of_cervical_cancer_per_100000_female_population,Number,FBiH,10.258359
2017,number_of_new_cases_of_female_breast_cancer,Number,FBiH,556.0
2017,number_of_new_cases_of_female_breast_cancer_per_100000,Number,FBiH,49.59693569
2017,number_of_new_cases_of_syphilis,Number,FBiH,9.0
2017,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,FBiH,1.0
2017,number_of_new_cases_of_HIV,Number,FBiH,7.0
2017,number_of_new_cases_of_HIV_per_100000_population,Number,FBiH,0.31800937
2017,number_of_caesarean_sections,Number,FBiH,5038.0
2017,number_of_caesarean_sections_per_1000_live_births,Number,FBiH,258.6
2017,number_of_beds_in_hospitals,Number,FBiH,8206.0
2017,number_of_beds_in_hospitals_per_100000_population,Number,FBiH,372.7978419
2017,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,FBiH,4810.0
2017,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,FBiH,218.5178674
2017,number_of_general_practitioners,Number,FBiH,735.0
2017,number_of_population_per_general_practitioner,Number,FBiH,2994.820408
2017,number_of_midwives,Number,FBiH,687.0
2017,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,FBiH,2201193.0
2017,male_population,Number,FBiH,1080156.0
2017,female_population,Number,FBiH,1121037.0
2017,number_of_new_cases_of_syphilis,Number,RS,11.0
2017,number_of_new_cases_of_gonorrhea,Number,RS,1.0
2017,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,RS,2.0
2017,number_of_new_cases_of_HIV,Number,RS,5.0
2017,number_of_new_cases_of_HIV_per_100000_population,Number,RS,0.433644951
2017,number_of_caesarean_sections_per_1000_live_births,Number,RS,290.1
2017,number_of_beds_in_hospitals,Number,RS,4550.0
2017,number_of_beds_in_hospitals_per_100000_population,Number,RS,394.616905
2017,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,RS,2520.0
2017,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,RS,218.5570551
2017,number_of_general_practitioners,Number,RS,669.0
2017,number_of_population_per_general_practitioner,Number,RS,1723.493274
2017,number_of_midwives,Number,RS,363.0
2017,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,RS,1153017.0
2017,male_population,Number,RS,563187.0
2017,female_population,Number,RS,589830.0
2017,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,BD,83243.0
2017,male_population,Number,BD,41094.0
2017,female_population,Number,BD,42149.0
2018,number_of_new_cases_of_syphilis,Number,BiH,17.0
2018,number_of_new_cases_of_gonorrhea,Number,BiH,9.0
2018,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,BiH,12.0
2018,number_of_new_cases_of_HIV,Number,BiH,24.0
2018,number_of_caesarean_sections,Number,BiH,4910.0
2018,number_of_beds_in_hospitals,Number,BiH,13078.0
2018,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,BiH,7653.0
2018,number_of_general_practitioners,Number,BiH,1498.0
2018,number_of_midwives,Number,BiH,1063.0
2018,number_of_new_cases_of_syphilis,Number,FBiH,5.0
2018,number_of_new_cases_of_gonorrhea,Number,FBiH,1.0
2018,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,FBiH,7.0
2018,number_of_new_cases_of_HIV,Number,FBiH,19.0
2018,number_of_new_cases_of_HIV_per_100000_population,Number,FBiH,0.865117681
2018,number_of_caesarean_sections,Number,FBiH,4910.0
2018,number_of_caesarean_sections_per_1000_live_births,Number,FBiH,279.6
2018,number_of_beds_in_hospitals,Number,FBiH,7954.0
2018,number_of_beds_in_hospitals_per_100000_population,Number,FBiH,362.1655808
2018,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,FBiH,4922.0
2018,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,FBiH,224.1110119
2018,number_of_general_practitioners,Number,FBiH,798.0
2018,number_of_population_per_general_practitioner,Number,FBiH,2752.171679
2018,number_of_midwives,Number,FBiH,689.0
2018,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,FBiH,2196233.0
2018,male_population,Number,FBiH,1077981.0
2018,female_population,Number,FBiH,1118252.0
2018,number_of_new_cases_of_syphilis,Number,RS,12.0
2018,number_of_new_cases_of_gonorrhea,Number,RS,8.0
2018,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,RS,5.0
2018,number_of_new_cases_of_HIV,Number,RS,5.0
2018,number_of_new_cases_of_HIV_per_100000_population,Number,RS,0.435577253
2018,number_of_beds_in_hospitals,Number,RS,4820.0
2018,number_of_beds_in_hospitals_per_100000_population,Number,RS,419.896472
2018,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,RS,2588.0
2018,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,RS,225.4547862
2018,number_of_general_practitioners,Number,RS,670.0
2018,number_of_population_per_general_practitioner,Number,RS,1713.286567
2018,number_of_midwives,Number,RS,371.0
2018,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,RS,1147902.0
2018,male_population,Number,RS,560795.0
2018,female_population,Number,RS,587107.0
2018,number_of_beds_in_hospitals,Number,BD,304.0
2018,number_of_beds_in_hospitals_per_100000_population,Number,BD,365.2353605
2018,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,BD,143.0
2018,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,BD,171.8047913
2018,number_of_general_practitioners,Number,BD,30.0
2018,number_of_population_per_general_practitioner,Number,BD,2774.466667
2018,number_of_midwives,Number,BD,3.0
2018,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,BD,83234.0
2018,male_population,Number,BD,41093.0
2018,female_population,Number,BD,42141.0
2019,number_of_new_cases_of_syphilis,Number,BiH,42.0
2019,number_of_new_cases_of_gonorrhea,Number,BiH,10.0
2019,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,BiH,4.0
2019,number_of_new_cases_of_HIV,Number,BiH,21.0
2019,number_of_beds_in_hospitals,Number,BiH,7872.0
2019,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,BiH,5092.0
2019,number_of_general_practitioners,Number,BiH,873.0
2019,number_of_midwives,Number,BiH,701.0
2019,number_of_new_cases_of_syphilis,Number,FBiH,42.0
2019,number_of_new_cases_of_gonorrhea,Number,FBiH,10.0
2019,number_of_new_cases_of_AIDS_clinically_diagnosed,Number,FBiH,4.0
2019,number_of_new_cases_of_HIV,Number,FBiH,21.0
2019,number_of_new_cases_of_HIV_per_100000_population,Number,FBiH,0.958861202
2019,number_of_beds_in_hospitals,Number,FBiH,7872.0
2019,number_of_beds_in_hospitals_per_100000_population,Number,FBiH,359.4359704
2019,number_of_medical_doctors_providing_health_care_in_public_institutions,Number,FBiH,5092.0
2019,number_of_medical_doctors_providing_health_care_in_public_institutions_per_100000_population,Number,FBiH,232.5010114
2019,number_of_general_practitioners,Number,FBiH,873.0
2019,number_of_population_per_general_practitioner,Number,FBiH,2508.703322
2019,number_of_midwives,Number,FBiH,701.0
2019,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,FBiH,2190098.0
2019,male_population,Number,FBiH,1075017.0
2019,female_population,Number,FBiH,1115081.0
2019,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,RS,1142495.0
2019,male_population,Number,RS,558093.0
2019,female_population,Number,RS,584402.0
2019,total_population_(as_per_Public_Health_Institute_or_NSO_reports),Number,BD,83159.0
2019,male_population,Number,BD,41061.0
2019,female_population,Number,BD,42098.0
