Year,CAUSE_OF_DEATH,UNIT_MEASURE,SEX,Value
2009,congenital_malformations_deformations,NUMBER,F,30.0
2009,symptoms_signs_and_abnormal,NUMBER,F,973.0
2009,injuries_poisoning_and_consequences,NUMBER,F,315.0
2009,factors_influencing_health_status,NUMBER,F,1.0
2009,unknown,NUMBER,F,304.0
2009,total,NUMBER,F,17020.0
2010,infectious_and_parasitic,NUMBER,_T,285.0
2010,neoplasms,NUMBER,_T,6.973
2010,diseases_of_the_blood,NUMBER,_T,45.0
2010,endocrine_metabolic_and_nutritional,NUMBER,_T,1.903
2010,mental_and_behavioural_disorders,NUMBER,_T,171.0
2010,diseases_of_the_nervous,NUMBER,_T,350.0
2010,diseases_of_the_eye,NUMBER,_T,2.0
2010,diseases_of_the_circulatory,NUMBER,_T,18.805
2010,diseases_of_the_respiratory,NUMBER,_T,1145.0
2010,diseases_of_the_digestive,NUMBER,_T,918.0
2010,diseases_of_the_skin,NUMBER,_T,14.0
2010,diseases_of_the_musculoskeletal,NUMBER,_T,42.0
2010,diseases_of_the_genitourinary,NUMBER,_T,577.0
2010,pregnancy_childbirth_and_the,NUMBER,_T,1.0
2010,certain_conditions_originating,NUMBER,_T,138.0
2010,congenital_malformations_deformations,NUMBER,_T,63.0
2010,symptoms_signs_and_abnormal,NUMBER,_T,1916.0
2010,injuries_poisoning_and_consequences,NUMBER,_T,1117.0
2010,external_causes_of_mortality,NUMBER,_T,15.0
2010,factors_influencing_health_status,NUMBER,_T,0.0
2010,unknown,NUMBER,_T,638.0
2010,total,NUMBER,_T,35118.0
2010,infectious_and_parasitic,NUMBER,M,183.0
2010,neoplasms,NUMBER,M,4.059
2010,diseases_of_the_blood,NUMBER,M,17.0
2010,endocrine_metabolic_and_nutritional,NUMBER,M,729.0
2010,mental_and_behavioural_disorders,NUMBER,M,118.0
2010,diseases_of_the_nervous,NUMBER,M,178.0
2010,diseases_of_the_eye,NUMBER,M,1.0
2010,diseases_of_the_circulatory,NUMBER,M,8.699
2010,diseases_of_the_respiratory,NUMBER,M,681.0
2010,diseases_of_the_digestive,NUMBER,M,544.0
2010,diseases_of_the_skin,NUMBER,M,5.0
2010,diseases_of_the_musculoskeletal,NUMBER,M,16.0
2010,diseases_of_the_genitourinary,NUMBER,M,296.0
2010,certain_conditions_originating,NUMBER,M,76.0
2010,congenital_malformations_deformations,NUMBER,M,37.0
2010,symptoms_signs_and_abnormal,NUMBER,M,1008.0
2010,injuries_poisoning_and_consequences,NUMBER,M,878.0
2010,external_causes_of_mortality,NUMBER,M,11.0
2010,unknown,NUMBER,M,364.0
2010,total,NUMBER,M,17900.0
2010,infectious_and_parasitic,NUMBER,F,102.0
2010,neoplasms,NUMBER,F,2.914
2010,diseases_of_the_blood,NUMBER,F,28.0
2010,endocrine_metabolic_and_nutritional,NUMBER,F,1.174
2010,mental_and_behavioural_disorders,NUMBER,F,53.0
2010,diseases_of_the_nervous,NUMBER,F,172.0
2010,diseases_of_the_eye,NUMBER,F,1.0
2010,diseases_of_the_circulatory,NUMBER,F,10.106
2010,diseases_of_the_respiratory,NUMBER,F,464.0
2010,diseases_of_the_digestive,NUMBER,F,374.0
2010,diseases_of_the_skin,NUMBER,F,9.0
2010,diseases_of_the_musculoskeletal,NUMBER,F,26.0
2010,diseases_of_the_genitourinary,NUMBER,F,281.0
2010,pregnancy_childbirth_and_the,NUMBER,F,1.0
2010,certain_conditions_originating,NUMBER,F,62.0
2010,congenital_malformations_deformations,NUMBER,F,26.0
2010,symptoms_signs_and_abnormal,NUMBER,F,908.0
2010,injuries_poisoning_and_consequences,NUMBER,F,239.0
2010,external_causes_of_mortality,NUMBER,F,4.0
2010,unknown,NUMBER,F,274.0
2010,total,NUMBER,F,17218.0
2011,infectious_and_parasitic,NUMBER,_T,298.0
2011,neoplasms,NUMBER,_T,7.214
2011,diseases_of_the_blood,NUMBER,_T,59.0
2011,endocrine_metabolic_and_nutritional,NUMBER,_T,1.94
2011,mental_and_behavioural_disorders,NUMBER,_T,161.0
2011,diseases_of_the_nervous,NUMBER,_T,410.0
2011,diseases_of_the_circulatory,NUMBER,_T,18.468
2011,diseases_of_the_respiratory,NUMBER,_T,1281.0
2011,diseases_of_the_digestive,NUMBER,_T,874.0
2011,diseases_of_the_skin,NUMBER,_T,12.0
2011,diseases_of_the_musculoskeletal,NUMBER,_T,45.0
2011,diseases_of_the_genitourinary,NUMBER,_T,551.0
2011,pregnancy_childbirth_and_the,NUMBER,_T,2.0
2011,certain_conditions_originating,NUMBER,_T,118.0
2011,congenital_malformations_deformations,NUMBER,_T,58.0
2011,symptoms_signs_and_abnormal,NUMBER,_T,1665.0
2011,injuries_poisoning_and_consequences,NUMBER,_T,1162.0
2011,external_causes_of_mortality,NUMBER,_T,14.0
2011,factors_influencing_health_status,NUMBER,_T,1.0
2011,unknown,NUMBER,_T,695.0
2011,total,NUMBER,_T,35028.0
2011,infectious_and_parasitic,NUMBER,M,192.0
2011,neoplasms,NUMBER,M,4.316
2011,diseases_of_the_blood,NUMBER,M,20.0
2011,endocrine_metabolic_and_nutritional,NUMBER,M,761.0
2011,mental_and_behavioural_disorders,NUMBER,M,89.0
2011,diseases_of_the_nervous,NUMBER,M,213.0
2011,diseases_of_the_circulatory,NUMBER,M,8.542
2011,diseases_of_the_respiratory,NUMBER,M,725.0
2011,diseases_of_the_digestive,NUMBER,M,543.0
2011,diseases_of_the_skin,NUMBER,M,2.0
2011,diseases_of_the_musculoskeletal,NUMBER,M,12.0
2011,diseases_of_the_genitourinary,NUMBER,M,302.0
2011,certain_conditions_originating,NUMBER,M,67.0
2011,congenital_malformations_deformations,NUMBER,M,30.0
2011,symptoms_signs_and_abnormal,NUMBER,M,829.0
2011,injuries_poisoning_and_consequences,NUMBER,M,930.0
2011,external_causes_of_mortality,NUMBER,M,13.0
2011,factors_influencing_health_status,NUMBER,M,1.0
2011,unknown,NUMBER,M,378.0
2011,total,NUMBER,M,17965.0
2011,infectious_and_parasitic,NUMBER,F,106.0
2011,neoplasms,NUMBER,F,2.898
2011,diseases_of_the_blood,NUMBER,F,39.0
2011,endocrine_metabolic_and_nutritional,NUMBER,F,1.179
2011,mental_and_behavioural_disorders,NUMBER,F,72.0
2011,diseases_of_the_nervous,NUMBER,F,197.0
2011,diseases_of_the_circulatory,NUMBER,F,9.926
2011,diseases_of_the_respiratory,NUMBER,F,556.0
2011,diseases_of_the_digestive,NUMBER,F,331.0
2011,diseases_of_the_skin,NUMBER,F,10.0
2011,diseases_of_the_musculoskeletal,NUMBER,F,33.0
2011,diseases_of_the_genitourinary,NUMBER,F,249.0
2011,pregnancy_childbirth_and_the,NUMBER,F,2.0
2011,certain_conditions_originating,NUMBER,F,51.0
2011,congenital_malformations_deformations,NUMBER,F,28.0
2011,symptoms_signs_and_abnormal,NUMBER,F,836.0
2011,injuries_poisoning_and_consequences,NUMBER,F,232.0
2011,external_causes_of_mortality,NUMBER,F,1.0
2011,unknown,NUMBER,F,317.0
2011,total,NUMBER,F,17063.0
2012,infectious_and_parasitic,NUMBER,_T,344.0
2012,neoplasms,NUMBER,_T,7.598
2012,diseases_of_the_blood,NUMBER,_T,47.0
2012,endocrine_metabolic_and_nutritional,NUMBER,_T,1.926
2012,mental_and_behavioural_disorders,NUMBER,_T,160.0
2012,diseases_of_the_nervous,NUMBER,_T,409.0
2012,diseases_of_the_eye,NUMBER,_T,1.0
2012,diseases_of_the_circulatory,NUMBER,_T,19.252
2012,diseases_of_the_respiratory,NUMBER,_T,1266.0
2012,diseases_of_the_digestive,NUMBER,_T,978.0
2012,diseases_of_the_skin,NUMBER,_T,13.0
2012,diseases_of_the_musculoskeletal,NUMBER,_T,54.0
2012,diseases_of_the_genitourinary,NUMBER,_T,601.0
2012,pregnancy_childbirth_and_the,NUMBER,_T,3.0
2012,certain_conditions_originating,NUMBER,_T,111.0
2012,congenital_malformations_deformations,NUMBER,_T,40.0
2012,symptoms_signs_and_abnormal,NUMBER,_T,1207.0
2012,injuries_poisoning_and_consequences,NUMBER,_T,1067.0
2012,unknown,NUMBER,_T,740.0
2012,total,NUMBER,_T,35817.0
2012,infectious_and_parasitic,NUMBER,M,185.0
2012,neoplasms,NUMBER,M,4.458
2012,diseases_of_the_blood,NUMBER,M,25.0
2012,endocrine_metabolic_and_nutritional,NUMBER,M,785.0
2012,mental_and_behavioural_disorders,NUMBER,M,109.0
2012,diseases_of_the_nervous,NUMBER,M,207.0
2012,diseases_of_the_circulatory,NUMBER,M,9.06
2012,diseases_of_the_respiratory,NUMBER,M,754.0
2012,diseases_of_the_digestive,NUMBER,M,588.0
2012,diseases_of_the_skin,NUMBER,M,6.0
2012,diseases_of_the_musculoskeletal,NUMBER,M,15.0
2012,diseases_of_the_genitourinary,NUMBER,M,303.0
2012,pregnancy_childbirth_and_the,NUMBER,M,0.0
2012,certain_conditions_originating,NUMBER,M,67.0
2012,congenital_malformations_deformations,NUMBER,M,26.0
2012,symptoms_signs_and_abnormal,NUMBER,M,609.0
2012,injuries_poisoning_and_consequences,NUMBER,M,830.0
2012,unknown,NUMBER,M,409.0
2012,total,NUMBER,M,18436.0
2012,infectious_and_parasitic,NUMBER,F,159.0
2012,neoplasms,NUMBER,F,3.14
2012,diseases_of_the_blood,NUMBER,F,22.0
2012,endocrine_metabolic_and_nutritional,NUMBER,F,1.141
2012,mental_and_behavioural_disorders,NUMBER,F,51.0
2012,diseases_of_the_nervous,NUMBER,F,202.0
2012,diseases_of_the_eye,NUMBER,F,1.0
2012,diseases_of_the_circulatory,NUMBER,F,10.192
2012,diseases_of_the_respiratory,NUMBER,F,512.0
2012,diseases_of_the_digestive,NUMBER,F,390.0
2012,diseases_of_the_skin,NUMBER,F,7.0
2012,diseases_of_the_musculoskeletal,NUMBER,F,39.0
2012,diseases_of_the_genitourinary,NUMBER,F,298.0
2012,pregnancy_childbirth_and_the,NUMBER,F,3.0
2012,certain_conditions_originating,NUMBER,F,44.0
2012,congenital_malformations_deformations,NUMBER,F,14.0
2012,symptoms_signs_and_abnormal,NUMBER,F,598.0
2012,injuries_poisoning_and_consequences,NUMBER,F,237.0
2012,unknown,NUMBER,F,331.0
2012,total,NUMBER,F,17381.0
2013,infectious_and_parasitic,NUMBER,_T,268.0
2013,neoplasms,NUMBER,_T,7.506
2013,diseases_of_the_blood,NUMBER,_T,50.0
2013,endocrine_metabolic_and_nutritional,NUMBER,_T,1.97
2013,mental_and_behavioural_disorders,NUMBER,_T,192.0
2013,diseases_of_the_nervous,NUMBER,_T,382.0
2013,diseases_of_the_circulatory,NUMBER,_T,18.186
2013,diseases_of_the_respiratory,NUMBER,_T,1428.0
2013,diseases_of_the_digestive,NUMBER,_T,955.0
2013,diseases_of_the_skin,NUMBER,_T,31.0
2013,diseases_of_the_musculoskeletal,NUMBER,_T,57.0
2013,diseases_of_the_genitourinary,NUMBER,_T,581.0
2013,certain_conditions_originating,NUMBER,_T,101.0
2013,congenital_malformations_deformations,NUMBER,_T,38.0
2013,symptoms_signs_and_abnormal,NUMBER,_T,2107.0
2013,injuries_poisoning_and_consequences,NUMBER,_T,1024.0
2013,external_causes_of_mortality,NUMBER,_T,4.0
2013,unknown,NUMBER,_T,782.0
2013,total,NUMBER,_T,35662.0
2013,infectious_and_parasitic,NUMBER,M,165.0
2013,neoplasms,NUMBER,M,4.384
2013,diseases_of_the_blood,NUMBER,M,20.0
2013,endocrine_metabolic_and_nutritional,NUMBER,M,820.0
2013,mental_and_behavioural_disorders,NUMBER,M,101.0
2013,diseases_of_the_nervous,NUMBER,M,198.0
2013,diseases_of_the_circulatory,NUMBER,M,8.458
2013,diseases_of_the_respiratory,NUMBER,M,827.0
2013,diseases_of_the_digestive,NUMBER,M,526.0
2013,diseases_of_the_skin,NUMBER,M,12.0
2013,diseases_of_the_musculoskeletal,NUMBER,M,18.0
2013,diseases_of_the_genitourinary,NUMBER,M,304.0
2013,certain_conditions_originating,NUMBER,M,62.0
2013,congenital_malformations_deformations,NUMBER,M,19.0
2013,symptoms_signs_and_abnormal,NUMBER,M,1112.0
2013,injuries_poisoning_and_consequences,NUMBER,M,794.0
2013,external_causes_of_mortality,NUMBER,M,4.0
2013,unknown,NUMBER,M,393.0
2013,total,NUMBER,M,18217.0
2013,infectious_and_parasitic,NUMBER,F,103.0
2013,neoplasms,NUMBER,F,3.122
2013,diseases_of_the_blood,NUMBER,F,30.0
2013,endocrine_metabolic_and_nutritional,NUMBER,F,1.15
2013,mental_and_behavioural_disorders,NUMBER,F,91.0
2013,diseases_of_the_nervous,NUMBER,F,184.0
2013,diseases_of_the_circulatory,NUMBER,F,9.728
2013,diseases_of_the_respiratory,NUMBER,F,601.0
2013,diseases_of_the_digestive,NUMBER,F,429.0
2013,diseases_of_the_skin,NUMBER,F,19.0
2013,diseases_of_the_musculoskeletal,NUMBER,F,39.0
2013,diseases_of_the_genitourinary,NUMBER,F,277.0
2013,certain_conditions_originating,NUMBER,F,39.0
2013,congenital_malformations_deformations,NUMBER,F,19.0
2013,symptoms_signs_and_abnormal,NUMBER,F,995.0
2013,injuries_poisoning_and_consequences,NUMBER,F,230.0
2013,unknown,NUMBER,F,389.0
2013,total,NUMBER,F,17445.0
2014,infectious_and_parasitic,NUMBER,_T,291.0
2014,neoplasms,NUMBER,_T,7.821
2014,diseases_of_the_blood,NUMBER,_T,42.0
2014,endocrine_metabolic_and_nutritional,NUMBER,_T,2.267
2014,mental_and_behavioural_disorders,NUMBER,_T,225.0
2014,diseases_of_the_nervous,NUMBER,_T,396.0
2014,diseases_of_the_eye,NUMBER,_T,6.0
2014,diseases_of_the_circulatory,NUMBER,_T,17.93
2014,diseases_of_the_respiratory,NUMBER,_T,1409.0
2014,diseases_of_the_digestive,NUMBER,_T,949.0
2014,diseases_of_the_skin,NUMBER,_T,32.0
2014,diseases_of_the_musculoskeletal,NUMBER,_T,61.0
2014,diseases_of_the_genitourinary,NUMBER,_T,536.0
2014,certain_conditions_originating,NUMBER,_T,85.0
2014,congenital_malformations_deformations,NUMBER,_T,49.0
2014,symptoms_signs_and_abnormal,NUMBER,_T,2241.0
2014,injuries_poisoning_and_consequences,NUMBER,_T,1032.0
2014,external_causes_of_mortality,NUMBER,_T,17.0
2014,factors_influencing_health_status,NUMBER,_T,1.0
2014,unknown,NUMBER,_T,590.0
2014,total,NUMBER,_T,35980.0
2014,infectious_and_parasitic,NUMBER,M,164.0
2014,neoplasms,NUMBER,M,4.569
2014,diseases_of_the_blood,NUMBER,M,14.0
2014,endocrine_metabolic_and_nutritional,NUMBER,M,925.0
2014,mental_and_behavioural_disorders,NUMBER,M,142.0
2014,diseases_of_the_nervous,NUMBER,M,207.0
2014,diseases_of_the_circulatory,NUMBER,M,8.336
2014,diseases_of_the_respiratory,NUMBER,M,840.0
2014,diseases_of_the_digestive,NUMBER,M,545.0
2014,diseases_of_the_skin,NUMBER,M,16.0
2014,diseases_of_the_musculoskeletal,NUMBER,M,16.0
2014,diseases_of_the_genitourinary,NUMBER,M,260.0
2014,certain_conditions_originating,NUMBER,M,42.0
2014,congenital_malformations_deformations,NUMBER,M,20.0
2014,symptoms_signs_and_abnormal,NUMBER,M,1132.0
2014,injuries_poisoning_and_consequences,NUMBER,M,795.0
2014,external_causes_of_mortality,NUMBER,M,10.0
2014,unknown,NUMBER,M,327.0
2014,total,NUMBER,M,18360.0
2014,infectious_and_parasitic,NUMBER,F,127.0
2014,neoplasms,NUMBER,F,3.252
2014,diseases_of_the_blood,NUMBER,F,28.0
2014,endocrine_metabolic_and_nutritional,NUMBER,F,1.342
2014,mental_and_behavioural_disorders,NUMBER,F,83.0
2014,diseases_of_the_nervous,NUMBER,F,189.0
2014,diseases_of_the_eye,NUMBER,F,6.0
2014,diseases_of_the_circulatory,NUMBER,F,9.594
2014,diseases_of_the_respiratory,NUMBER,F,569.0
2014,diseases_of_the_digestive,NUMBER,F,404.0
2014,diseases_of_the_skin,NUMBER,F,16.0
2014,diseases_of_the_musculoskeletal,NUMBER,F,45.0
2014,diseases_of_the_genitourinary,NUMBER,F,276.0
2014,certain_conditions_originating,NUMBER,F,43.0
2014,congenital_malformations_deformations,NUMBER,F,29.0
2014,symptoms_signs_and_abnormal,NUMBER,F,1109.0
2014,injuries_poisoning_and_consequences,NUMBER,F,237.0
2014,external_causes_of_mortality,NUMBER,F,7.0
2014,factors_influencing_health_status,NUMBER,F,1.0
2014,unknown,NUMBER,F,263.0
2014,total,NUMBER,F,17620.0
2015,infectious_and_parasitic,NUMBER,_T,370.0
2015,neoplasms,NUMBER,_T,7.956
2015,diseases_of_the_blood,NUMBER,_T,55.0
2015,endocrine_metabolic_and_nutritional,NUMBER,_T,2.025
2015,mental_and_behavioural_disorders,NUMBER,_T,188.0
2015,diseases_of_the_nervous,NUMBER,_T,447.0
2015,diseases_of_the_eye,NUMBER,_T,1.0
2015,diseases_of_the_circulatory,NUMBER,_T,19.713
2015,diseases_of_the_respiratory,NUMBER,_T,1718.0
2015,diseases_of_the_digestive,NUMBER,_T,988.0
2015,diseases_of_the_skin,NUMBER,_T,42.0
2015,diseases_of_the_musculoskeletal,NUMBER,_T,55.0
2015,diseases_of_the_genitourinary,NUMBER,_T,684.0
2015,pregnancy_childbirth_and_the,NUMBER,_T,1.0
2015,certain_conditions_originating,NUMBER,_T,126.0
2015,congenital_malformations_deformations,NUMBER,_T,31.0
2015,symptoms_signs_and_abnormal,NUMBER,_T,2098.0
2015,injuries_poisoning_and_consequences,NUMBER,_T,1103.0
2015,external_causes_of_mortality,NUMBER,_T,8.0
2015,unknown,NUMBER,_T,541.0
2015,total,NUMBER,_T,38150.0
2015,infectious_and_parasitic,NUMBER,M,207.0
2015,neoplasms,NUMBER,M,4.525
2015,diseases_of_the_blood,NUMBER,M,19.0
2015,endocrine_metabolic_and_nutritional,NUMBER,M,856.0
2015,mental_and_behavioural_disorders,NUMBER,M,102.0
2015,diseases_of_the_nervous,NUMBER,M,241.0
2015,diseases_of_the_circulatory,NUMBER,M,9.012
2015,diseases_of_the_respiratory,NUMBER,M,972.0
2015,diseases_of_the_digestive,NUMBER,M,571.0
2015,diseases_of_the_skin,NUMBER,M,16.0
2015,diseases_of_the_musculoskeletal,NUMBER,M,21.0
2015,diseases_of_the_genitourinary,NUMBER,M,331.0
2015,certain_conditions_originating,NUMBER,M,67.0
2015,congenital_malformations_deformations,NUMBER,M,15.0
2015,symptoms_signs_and_abnormal,NUMBER,M,1102.0
2015,injuries_poisoning_and_consequences,NUMBER,M,840.0
2015,external_causes_of_mortality,NUMBER,M,5.0
2015,unknown,NUMBER,M,317.0
2015,total,NUMBER,M,19219.0
2015,infectious_and_parasitic,NUMBER,F,163.0
2015,neoplasms,NUMBER,F,3.431
2015,diseases_of_the_blood,NUMBER,F,36.0
2015,endocrine_metabolic_and_nutritional,NUMBER,F,1.169
2015,mental_and_behavioural_disorders,NUMBER,F,86.0
2015,diseases_of_the_nervous,NUMBER,F,206.0
2015,diseases_of_the_eye,NUMBER,F,1.0
2015,diseases_of_the_circulatory,NUMBER,F,10.701
2015,diseases_of_the_respiratory,NUMBER,F,746.0
2015,diseases_of_the_digestive,NUMBER,F,417.0
2015,diseases_of_the_skin,NUMBER,F,26.0
2015,diseases_of_the_musculoskeletal,NUMBER,F,34.0
2015,diseases_of_the_genitourinary,NUMBER,F,353.0
2015,pregnancy_childbirth_and_the,NUMBER,F,1.0
2015,certain_conditions_originating,NUMBER,F,59.0
2015,congenital_malformations_deformations,NUMBER,F,16.0
2015,symptoms_signs_and_abnormal,NUMBER,F,996.0
2015,injuries_poisoning_and_consequences,NUMBER,F,263.0
2015,external_causes_of_mortality,NUMBER,F,3.0
2015,unknown,NUMBER,F,224.0
2015,total,NUMBER,F,18931.0
2016,infectious_and_parasitic,NUMBER,_T,412.0
2016,neoplasms,NUMBER,_T,7.761
2016,diseases_of_the_blood,NUMBER,_T,54.0
2016,endocrine_metabolic_and_nutritional,NUMBER,_T,1.961
2016,mental_and_behavioural_disorders,NUMBER,_T,226.0
2016,diseases_of_the_nervous,NUMBER,_T,386.0
2016,diseases_of_the_eye,NUMBER,_T,8.0
2016,diseases_of_the_circulatory,NUMBER,_T,18.959
2016,diseases_of_the_respiratory,NUMBER,_T,1487.0
2016,diseases_of_the_digestive,NUMBER,_T,1.077
2016,diseases_of_the_skin,NUMBER,_T,35.0
2016,diseases_of_the_musculoskeletal,NUMBER,_T,46.0
2016,diseases_of_the_genitourinary,NUMBER,_T,696.0
2016,pregnancy_childbirth_and_the,NUMBER,_T,1.0
2016,certain_conditions_originating,NUMBER,_T,117.0
2016,congenital_malformations_deformations,NUMBER,_T,16.0
2016,symptoms_signs_and_abnormal,NUMBER,_T,1730.0
2016,injuries_poisoning_and_consequences,NUMBER,_T,1040.0
2016,external_causes_of_mortality,NUMBER,_T,14.0
2016,unknown,NUMBER,_T,545.0
2016,total,NUMBER,_T,36571.0
2016,infectious_and_parasitic,NUMBER,M,214.0
2016,neoplasms,NUMBER,M,4.464
2016,diseases_of_the_blood,NUMBER,M,22.0
2016,endocrine_metabolic_and_nutritional,NUMBER,M,789.0
2016,mental_and_behavioural_disorders,NUMBER,M,141.0
2016,diseases_of_the_nervous,NUMBER,M,213.0
2016,diseases_of_the_eye,NUMBER,M,6.0
2016,diseases_of_the_circulatory,NUMBER,M,8.78
2016,diseases_of_the_respiratory,NUMBER,M,879.0
2016,diseases_of_the_digestive,NUMBER,M,619.0
2016,diseases_of_the_skin,NUMBER,M,16.0
2016,diseases_of_the_musculoskeletal,NUMBER,M,9.0
2016,diseases_of_the_genitourinary,NUMBER,M,345.0
2016,certain_conditions_originating,NUMBER,M,74.0
2016,congenital_malformations_deformations,NUMBER,M,9.0
2016,symptoms_signs_and_abnormal,NUMBER,M,872.0
2016,injuries_poisoning_and_consequences,NUMBER,M,783.0
2016,external_causes_of_mortality,NUMBER,M,11.0
2016,unknown,NUMBER,M,296.0
2016,total,NUMBER,M,18542.0
2016,infectious_and_parasitic,NUMBER,F,198.0
2016,neoplasms,NUMBER,F,3.297
2016,diseases_of_the_blood,NUMBER,F,32.0
2016,endocrine_metabolic_and_nutritional,NUMBER,F,1.172
2016,mental_and_behavioural_disorders,NUMBER,F,85.0
2016,diseases_of_the_nervous,NUMBER,F,173.0
2016,diseases_of_the_eye,NUMBER,F,2.0
2016,diseases_of_the_circulatory,NUMBER,F,10.179
2016,diseases_of_the_respiratory,NUMBER,F,608.0
2016,diseases_of_the_digestive,NUMBER,F,458.0
2016,diseases_of_the_skin,NUMBER,F,19.0
2016,diseases_of_the_musculoskeletal,NUMBER,F,37.0
2016,diseases_of_the_genitourinary,NUMBER,F,351.0
2016,pregnancy_childbirth_and_the,NUMBER,F,1.0
2016,certain_conditions_originating,NUMBER,F,43.0
2016,congenital_malformations_deformations,NUMBER,F,7.0
2016,symptoms_signs_and_abnormal,NUMBER,F,858.0
2016,injuries_poisoning_and_consequences,NUMBER,F,257.0
2016,external_causes_of_mortality,NUMBER,F,3.0
2016,unknown,NUMBER,F,249.0
2016,total,NUMBER,F,18029.0
2017,infectious_and_parasitic,NUMBER,_T,395.0
2017,neoplasms,NUMBER,_T,8.136
2017,diseases_of_the_blood,NUMBER,_T,69.0
2017,endocrine_metabolic_and_nutritional,NUMBER,_T,2.17
2017,mental_and_behavioural_disorders,NUMBER,_T,265.0
2017,diseases_of_the_nervous,NUMBER,_T,382.0
2017,diseases_of_the_eye,NUMBER,_T,5.0
2017,diseases_of_the_circulatory,NUMBER,_T,19.207
2017,diseases_of_the_respiratory,NUMBER,_T,1579.0
2017,diseases_of_the_digestive,NUMBER,_T,1.007
2017,diseases_of_the_skin,NUMBER,_T,44.0
2017,diseases_of_the_musculoskeletal,NUMBER,_T,44.0
2017,diseases_of_the_genitourinary,NUMBER,_T,587.0
2017,certain_conditions_originating,NUMBER,_T,136.0
2017,congenital_malformations_deformations,NUMBER,_T,27.0
2017,symptoms_signs_and_abnormal,NUMBER,_T,2294.0
2017,injuries_poisoning_and_consequences,NUMBER,_T,1067.0
2017,external_causes_of_mortality,NUMBER,_T,15.0
2017,unknown,NUMBER,_T,550.0
2017,total,NUMBER,_T,37979.0
2017,infectious_and_parasitic,NUMBER,M,209.0
2017,neoplasms,NUMBER,M,4.632
2017,diseases_of_the_blood,NUMBER,M,25.0
2017,endocrine_metabolic_and_nutritional,NUMBER,M,885.0
2017,mental_and_behavioural_disorders,NUMBER,M,147.0
2017,diseases_of_the_nervous,NUMBER,M,193.0
2017,diseases_of_the_eye,NUMBER,M,2.0
2017,diseases_of_the_circulatory,NUMBER,M,8.88
2017,diseases_of_the_respiratory,NUMBER,M,936.0
2017,diseases_of_the_digestive,NUMBER,M,570.0
2017,diseases_of_the_skin,NUMBER,M,12.0
2017,diseases_of_the_musculoskeletal,NUMBER,M,17.0
2017,diseases_of_the_genitourinary,NUMBER,M,299.0
2017,certain_conditions_originating,NUMBER,M,75.0
2017,congenital_malformations_deformations,NUMBER,M,16.0
2017,symptoms_signs_and_abnormal,NUMBER,M,1168.0
2017,injuries_poisoning_and_consequences,NUMBER,M,780.0
2017,external_causes_of_mortality,NUMBER,M,9.0
2017,unknown,NUMBER,M,331.0
2017,total,NUMBER,M,19186.0
2017,infectious_and_parasitic,NUMBER,F,186.0
2017,neoplasms,NUMBER,F,3.504
2017,diseases_of_the_blood,NUMBER,F,44.0
2017,endocrine_metabolic_and_nutritional,NUMBER,F,1.285
2017,mental_and_behavioural_disorders,NUMBER,F,118.0
2017,diseases_of_the_nervous,NUMBER,F,189.0
2017,diseases_of_the_eye,NUMBER,F,3.0
2017,diseases_of_the_circulatory,NUMBER,F,10.327
2017,diseases_of_the_respiratory,NUMBER,F,643.0
2017,diseases_of_the_digestive,NUMBER,F,437.0
2017,diseases_of_the_skin,NUMBER,F,32.0
2017,diseases_of_the_musculoskeletal,NUMBER,F,27.0
2017,diseases_of_the_genitourinary,NUMBER,F,288.0
2017,certain_conditions_originating,NUMBER,F,61.0
2017,congenital_malformations_deformations,NUMBER,F,11.0
2017,symptoms_signs_and_abnormal,NUMBER,F,1126.0
2017,injuries_poisoning_and_consequences,NUMBER,F,287.0
2017,external_causes_of_mortality,NUMBER,F,6.0
2017,unknown,NUMBER,F,219.0
2017,total,NUMBER,F,18793.0
2018,infectious_and_parasitic,NUMBER,_T,443.0
2018,neoplasms,NUMBER,_T,7.881
2018,diseases_of_the_blood,NUMBER,_T,72.0
2018,endocrine_metabolic_and_nutritional,NUMBER,_T,2.086
2018,mental_and_behavioural_disorders,NUMBER,_T,236.0
2018,diseases_of_the_nervous,NUMBER,_T,337.0
2018,diseases_of_the_circulatory,NUMBER,_T,18.818
2018,diseases_of_the_respiratory,NUMBER,_T,1856.0
2018,diseases_of_the_digestive,NUMBER,_T,1.052
2018,diseases_of_the_skin,NUMBER,_T,40.0
2018,diseases_of_the_musculoskeletal,NUMBER,_T,53.0
2018,diseases_of_the_genitourinary,NUMBER,_T,631.0
2018,pregnancy_childbirth_and_the,NUMBER,_T,1.0
2018,certain_conditions_originating,NUMBER,_T,134.0
2018,congenital_malformations_deformations,NUMBER,_T,26.0
2018,symptoms_signs_and_abnormal,NUMBER,_T,2581.0
2018,injuries_poisoning_and_consequences,NUMBER,_T,1015.0
2018,external_causes_of_mortality,NUMBER,_T,11.0
2018,factors_influencing_health_status,NUMBER,_T,1.0
2018,unknown,NUMBER,_T,470.0
2018,total,NUMBER,_T,37744.0
2018,infectious_and_parasitic,NUMBER,M,243.0
2018,neoplasms,NUMBER,M,4.606
2018,diseases_of_the_blood,NUMBER,M,27.0
2018,endocrine_metabolic_and_nutritional,NUMBER,M,881.0
2018,mental_and_behavioural_disorders,NUMBER,M,121.0
2018,diseases_of_the_nervous,NUMBER,M,171.0
